date,OT,WEIGHTED_ILI,UNWEIGHTED_ILI,AGE_0_TO_4,AGE_5_TO_24,ILITOTAL,NUM_OF_PROVIDERS
2003/10/14 0:00,97135,0.581036,0.860658,249,280,836,378
2003/10/21 0:00,95515,0.495486,0.689944,259,200,659,370
2003/10/28 0:00,92216,0.61209,0.779691,260,230,719,363
2003/11/4 0:00,116693,0.531491,0.628144,213,235,733,345
2003/11/11 0:00,89644,0.519987,0.902459,243,256,809,334
2003/11/18 0:00,95481,0.574476,0.806443,256,256,770,335
2003/11/25 0:00,91326,0.663175,0.874888,259,265,799,333
2003/12/2 0:00,96656,0.614691,0.993213,279,358,960,326
2003/12/9 0:00,104207,0.656823,0.876141,281,309,913,337
2003/12/16 0:00,118343,0.723016,0.948092,342,413,1122,341
2003/12/23 0:00,117483,0.691857,0.926943,322,416,1089,336
2003/12/30 0:00,114857,0.782758,0.971643,333,382,1116,364
2004/1/6 0:00,353449,0.982275,0.897159,877,1256,3171,1176
2004/1/13 0:00,355116,1.01821,1.02248,1071,1373,3631,1187
2004/1/20 0:00,378094,1.1768,1.06296,1240,1534,4019,1267
2004/1/27 0:00,380921,1.30121,1.14696,1190,1671,4369,1293
2004/2/3 0:00,377692,1.27746,1.20495,1327,1718,4551,1302
2004/2/10 0:00,380718,1.40387,1.30517,1497,1874,4969,1344
2004/2/17 0:00,387182,1.40301,1.28699,1531,1874,4983,1336
2004/2/24 0:00,295546,1.73975,1.59468,1490,1678,4713,1341
2004/3/2 0:00,387004,1.56894,1.39714,1538,2059,5407,1369
2004/3/9 0:00,374356,1.65927,1.44996,1551,2052,5428,1346
2004/3/16 0:00,355806,1.81341,1.61745,1670,2071,5755,1379
2004/3/23 0:00,259639,2.37626,2.19112,1856,1807,5689,1288
2004/3/30 0:00,283617,2.77052,2.56649,2252,1993,7279,1332
2004/4/6 0:00,369455,2.40064,2.17645,2010,2450,8041,1383
2004/4/13 0:00,378024,2.54155,2.20171,2188,2982,8323,1342
2004/4/20 0:00,368678,2.85871,2.53012,2199,3682,9328,1348
2004/4/27 0:00,405254,3.55011,3.06524,2747,5364,12422,1334
2004/5/4 0:00,406772,4.58591,3.98061,3086,7650,16192,1303
2004/5/11 0:00,421461,5.05809,4.59568,3626,8854,19369,1324
2004/5/18 0:00,419426,5.44151,4.75197,3834,8400,19931,1330
2004/5/25 0:00,397883,4.4729,4.17962,3720,6759,16630,1280
2004/6/1 0:00,383196,3.6752,3.45359,2997,5343,13234,1268
2004/6/8 0:00,367292,3.3353,3.15852,2728,4494,11601,1227
2004/6/15 0:00,355454,2.76224,2.6732,2416,3513,9502,1185
2004/6/22 0:00,335940,2.46844,2.35161,2145,2771,7900,1148
2004/6/29 0:00,334438,2.00081,1.89243,1827,2133,6329,1103
2004/7/6 0:00,315823,1.54319,1.5249,1422,1737,4816,1048
2004/7/13 0:00,314948,1.50195,1.41134,1356,1603,4445,1000
2004/7/20 0:00,305833,1.22918,1.25068,1096,1469,3825,978
2004/7/27 0:00,302065,1.21854,1.20702,1117,1411,3646,971
2004/8/3 0:00,277120,1.15832,1.07895,903,1136,2990,923
2004/8/10 0:00,263009,1.249,1.14521,979,1115,3012,878
2004/8/17 0:00,238494,1.16888,1.06124,805,926,2531,825
2004/8/24 0:00,194550,1.07888,1.0568,687,695,2056,687
2004/8/31 0:00,167661,1.23059,1.25193,693,678,2099,637
2004/9/7 0:00,171960,1.14747,1.01419,548,594,1744,603
2004/9/14 0:00,154899,1.00254,1.04197,573,507,1614,582
2004/9/21 0:00,170645,0.957569,0.954027,580,507,1628,587
2004/9/28 0:00,160216,0.894837,0.84823,497,452,1359,550
2004/10/5 0:00,142302,0.798205,0.841872,426,390,1198,533
2004/10/12 0:00,157068,0.757812,0.730894,389,361,1148,524
2004/10/19 0:00,149699,0.825963,0.713432,333,364,1068,507
2004/10/26 0:00,147612,0.744927,0.670677,328,327,990,492
2004/11/2 0:00,142468,0.787049,0.689278,331,326,982,488
2004/11/9 0:00,145121,0.684724,0.704929,319,350,1023,479
2004/11/16 0:00,150673,0.747361,0.615903,330,326,928,480
2004/11/23 0:00,151290,0.673974,0.609426,292,311,922,428
2004/11/30 0:00,151854,0.869662,0.680259,342,367,1033,420
2004/12/7 0:00,136817,0.899529,0.775488,338,396,1061,416
2004/12/14 0:00,150127,0.854635,0.683421,302,383,1026,408
2004/12/21 0:00,156067,1.01123,0.781075,368,516,1219,419
2004/12/28 0:00,149205,0.977808,0.806943,381,484,1204,447
2005/1/4 0:00,333164,1.17778,1.07635,1172,1256,3586,1113
2005/1/11 0:00,338343,1.21947,1.05869,1285,1247,3582,1160
2005/1/18 0:00,369609,1.3069,1.11523,1393,1525,4122,1216
2005/1/25 0:00,377999,1.33931,1.12381,1439,1599,4248,1237
2005/2/1 0:00,398840,1.58374,1.25489,1639,1894,5005,1280
2005/2/8 0:00,376924,1.47072,1.33661,1563,1929,5038,1272
2005/2/15 0:00,382697,1.6112,1.37864,1679,1951,5276,1277
2005/2/22 0:00,298578,1.82699,1.60829,1666,1593,4802,1301
2005/3/1 0:00,402264,1.77482,1.48311,1858,2176,5966,1325
2005/3/8 0:00,385248,1.94451,1.65374,1987,2463,6371,1328
2005/3/15 0:00,383548,2.35512,2.00679,2241,3063,7697,1318
2005/3/22 0:00,333921,3.10878,2.56857,2696,3058,8577,1287
2005/3/29 0:00,289638,3.28238,3.05278,2678,2561,8842,1273
2005/4/5 0:00,343871,2.62914,2.42504,2422,2366,8339,1319
2005/4/12 0:00,393716,2.2515,2.00195,2272,2921,7882,1339
2005/4/19 0:00,381699,2.35858,2.05869,2249,3150,7858,1297
2005/4/26 0:00,411882,2.41881,2.21277,2643,3646,9114,1331
2005/5/3 0:00,411291,2.52752,2.3222,2612,4153,9551,1320
2005/5/10 0:00,418286,2.64954,2.49279,2754,4593,10427,1311
2005/5/17 0:00,401661,3.12935,2.79489,2624,4979,11226,1288
2005/5/24 0:00,400827,3.12442,2.96911,2753,5284,11901,1288
2005/5/31 0:00,399459,3.13099,2.83959,2579,5008,11343,1275
2005/6/7 0:00,405365,3.08261,2.77799,2564,5106,11261,1257
2005/6/14 0:00,376971,2.64431,2.47287,2330,4154,9322,1241
2005/6/21 0:00,369804,2.42295,2.18061,1895,3709,8064,1217
2005/6/28 0:00,362605,2.31141,2.0168,1697,3393,7313,1165
2005/7/5 0:00,349662,1.86383,1.64101,1437,2660,5738,1133
2005/7/12 0:00,334760,1.44943,1.35829,1181,2014,4547,1087
2005/7/19 0:00,310641,1.30227,1.1428,959,1479,3550,1045
2005/7/26 0:00,305389,1.13459,1.04031,836,1382,3177,1017
2005/8/2 0:00,288278,1.06255,0.964347,745,1208,2780,958
2005/8/9 0:00,276338,1.03428,0.937982,745,1039,2592,919
2005/8/16 0:00,256267,1.01791,0.947449,715,969,2428,877
2005/8/23 0:00,231075,0.918151,0.891918,699,764,2061,783
2005/8/30 0:00,190252,0.93099,0.864643,572,561,1645,649
2005/9/6 0:00,213847,0.857294,0.97032,754,626,2075,635
2005/9/13 0:00,169353,0.786294,0.84439,514,447,1430,615
2005/9/20 0:00,167770,0.719426,0.77487,463,409,1300,610
2005/9/27 0:00,154741,0.718868,0.821372,466,390,1271,572
2005/10/4 0:00,139216,0.774807,0.872745,437,402,1215,565
2005/10/11 0:00,175259,0.76598,0.922635,549,511,1617,577
2005/10/18 0:00,172654,0.642809,0.899487,541,440,1553,564
2005/10/25 0:00,172581,0.622033,0.843082,502,403,1455,564
2005/11/1 0:00,161937,0.616326,0.881824,508,430,1428,551
2005/11/8 0:00,168024,0.685694,0.817145,473,435,1373,547
2005/11/15 0:00,167183,0.622697,0.8715,510,466,1457,536
2005/11/22 0:00,154071,0.611817,0.738621,404,379,1138,503
2005/11/29 0:00,153390,0.638831,0.797966,398,457,1224,488
2005/12/6 0:00,144289,0.806627,1.01394,492,506,1463,491
2005/12/13 0:00,159603,0.762448,0.880936,446,521,1406,487
2005/12/20 0:00,157627,0.813406,0.943366,511,534,1487,455
2005/12/27 0:00,160732,0.807934,0.891546,476,512,1433,469
2006/1/3 0:00,375076,1.15384,1.20322,1434,1699,4513,1323
2006/1/10 0:00,384920,1.14819,1.05788,1278,1602,4072,1361
2006/1/17 0:00,419005,1.22736,1.13054,1543,1830,4737,1425
2006/1/24 0:00,434287,1.21744,1.12552,1582,1996,4888,1445
2006/1/31 0:00,445334,1.32813,1.20808,1672,2270,5380,1473
2006/2/7 0:00,454901,1.47754,1.34952,2112,2393,6139,1497
2006/2/14 0:00,453945,1.5339,1.4689,2355,2681,6668,1474
2006/2/21 0:00,336822,1.91269,1.82767,2188,2202,6156,1488
2006/2/28 0:00,452089,1.838,1.6656,2573,2792,7530,1486
2006/3/7 0:00,436741,1.95376,1.85968,2643,3244,8122,1493
2006/3/14 0:00,435177,2.40407,2.38891,3270,4470,10396,1492
2006/3/21 0:00,365334,2.87453,2.78978,3387,4065,10192,1435
2006/3/28 0:00,286087,3.02597,3.11549,3243,2868,8913,1359
2006/4/4 0:00,369521,2.37817,2.26942,2927,2481,8386,1490
2006/4/11 0:00,416464,2.09232,1.86355,2507,2756,7761,1467
2006/4/18 0:00,395477,2.29396,1.99986,2548,3248,7909,1470
2006/4/25 0:00,446119,2.74501,2.4406,3410,4684,10888,1495
2006/5/2 0:00,428241,3.04434,2.83018,3456,5648,12120,1472
2006/5/9 0:00,454533,3.49999,3.12343,3840,6995,14197,1484
2006/5/16 0:00,429057,3.57851,3.27019,3879,6668,14031,1461
2006/5/23 0:00,442099,3.28979,3.17757,3728,6537,14048,1460
2006/5/30 0:00,433281,2.89149,2.72364,3016,5429,11801,1428
2006/6/6 0:00,428255,2.62075,2.50201,2798,4937,10715,1408
2006/6/13 0:00,395394,2.53387,2.4272,2668,4031,9597,1361
2006/6/20 0:00,385735,2.07251,1.96041,2049,3307,7562,1333
2006/6/27 0:00,386327,1.87084,1.5914,1664,2508,6148,1303
2006/7/4 0:00,361955,1.40042,1.36978,1445,1803,4958,1284
2006/7/11 0:00,357183,1.46887,1.36317,1429,1821,4869,1240
2006/7/18 0:00,356055,1.15514,1.1737,1257,1523,4179,1206
2006/7/25 0:00,347413,1.07901,1.06358,1152,1386,3695,1152
2006/8/1 0:00,317311,0.98492,0.969711,969,1143,3077,1119
2006/8/8 0:00,296262,1.03325,0.965362,917,1055,2860,1057
2006/8/15 0:00,285031,0.926649,0.856749,815,861,2442,1025
2006/8/22 0:00,259803,0.9201,0.863346,761,785,2243,925
2006/8/29 0:00,220020,0.954094,0.93537,722,652,2058,831
2006/9/5 0:00,225197,0.763278,0.745569,628,510,1679,796
2006/9/12 0:00,217982,0.81722,0.740428,598,469,1614,771
2006/9/19 0:00,216378,0.764586,0.672897,521,441,1456,749
2006/9/26 0:00,218376,0.793127,0.666282,514,408,1455,742
2006/10/3 0:00,176387,0.66909,0.662747,394,360,1169,711
2006/10/10 0:00,199040,0.62115,0.545619,366,372,1086,697
2006/10/17 0:00,206574,0.603659,0.586231,446,345,1211,698
2006/10/24 0:00,205241,0.649058,0.660687,477,392,1356,691
2006/10/31 0:00,194161,0.568338,0.534093,321,311,1037,677
2006/11/7 0:00,200154,0.651546,0.585549,389,385,1172,667
2006/11/14 0:00,207580,0.652176,0.618075,439,411,1283,666
2006/11/21 0:00,210629,0.803849,0.687465,495,457,1448,671
2006/11/28 0:00,213219,0.787458,0.715696,502,500,1526,652
2006/12/5 0:00,187384,0.943263,0.829313,519,545,1554,641
2006/12/12 0:00,211509,0.946932,0.800912,496,682,1694,638
2006/12/19 0:00,208278,0.987146,0.918484,609,681,1913,632
2006/12/26 0:00,273623,1.05206,0.814259,729,788,2228,703
2007/1/2 0:00,526227,0.995184,1.07197,2187,1997,5641,1373
2007/1/9 0:00,529126,1.22003,1.21786,2387,2433,6444,1429
2007/1/16 0:00,557172,1.28548,1.24576,2583,2551,6941,1449
2007/1/23 0:00,546680,1.3775,1.35984,2871,2788,7434,1477
2007/1/30 0:00,547104,1.46725,1.44671,3074,2998,7915,1485
2007/2/6 0:00,566717,1.55841,1.53286,3398,3303,8687,1539
2007/2/13 0:00,546284,1.61958,1.66653,3563,3290,9104,1516
2007/2/20 0:00,433951,1.8112,1.97488,3651,2631,8570,1523
2007/2/27 0:00,548159,1.61865,1.67305,3679,3158,9171,1513
2007/3/6 0:00,516263,1.62124,1.63405,3365,2907,8436,1487
2007/3/13 0:00,463416,1.67351,1.74595,3298,2694,8091,1453
2007/3/20 0:00,451862,1.95096,1.93643,3580,2724,8750,1420
2007/3/27 0:00,357646,2.50019,2.48905,3848,2348,8902,1426
2007/4/3 0:00,430603,2.43939,2.25405,3737,2568,9706,1486
2007/4/10 0:00,531444,2.29319,2.09147,3393,3644,11115,1509
2007/4/17 0:00,516966,2.62907,2.35934,3664,4900,12197,1511
2007/4/24 0:00,516683,3.92966,3.32331,4289,7661,17171,1508
2007/5/1 0:00,559609,4.99202,4.43381,5222,11974,24812,1514
2007/5/8 0:00,596692,5.7776,5.34547,6059,15323,31896,1526
2007/5/15 0:00,583210,5.98318,5.42258,6244,14336,31625,1518
2007/5/22 0:00,570334,5.61677,5.30303,5922,12783,30245,1497
2007/5/29 0:00,589626,4.53234,4.24456,4978,9958,25027,1453
2007/6/5 0:00,558269,3.83249,3.628,4420,7849,20254,1445
2007/6/12 0:00,550776,3.21522,3.03463,3878,6112,16714,1412
2007/6/19 0:00,514205,2.69245,2.53595,3153,4493,13040,1395
2007/6/26 0:00,504350,2.03366,2.0573,2689,3395,10376,1379
2007/7/3 0:00,492850,1.65275,1.7415,2372,2697,8583,1327
2007/7/10 0:00,500881,1.3113,1.40652,2045,2354,7045,1318
2007/7/17 0:00,479187,1.1652,1.26861,1857,2013,6079,1288
2007/7/24 0:00,459808,1.02035,1.07719,1572,1713,4953,1208
2007/7/31 0:00,425187,0.877607,0.993445,1466,1416,4224,1147
2007/8/7 0:00,440183,0.825107,0.911212,1356,1381,4011,1098
2007/8/14 0:00,401601,0.787315,0.972109,1439,1274,3904,1074
2007/8/21 0:00,367075,0.805439,0.993258,1393,1116,3646,945
2007/8/28 0:00,348477,0.886061,1.09132,1473,1083,3803,869
2007/9/4 0:00,330127,0.743743,0.888446,1159,906,2933,789
2007/9/11 0:00,327366,0.706842,0.887691,1113,886,2906,764
2007/9/18 0:00,321789,0.655943,0.883187,1115,855,2842,755
2007/9/25 0:00,306499,0.633492,0.826756,937,810,2534,730
2007/10/2 0:00,307073,0.571837,0.783201,913,762,2405,713
2007/10/9 0:00,311423,0.558278,0.78061,881,749,2431,710
2007/10/16 0:00,301532,0.597893,0.769073,826,703,2319,696
2007/10/23 0:00,300292,0.577222,0.721298,779,704,2166,694
2007/10/30 0:00,304175,0.596987,0.752527,788,763,2289,676
2007/11/6 0:00,294930,0.564653,0.752721,679,706,2220,668
2007/11/13 0:00,298701,0.585682,0.792766,789,745,2368,657
2007/11/20 0:00,300714,0.503985,0.743896,730,754,2237,657
2007/11/27 0:00,298342,0.468139,0.814166,794,892,2429,636
2007/12/4 0:00,293535,0.576455,0.838401,774,880,2461,666
2007/12/11 0:00,327567,0.681361,0.851124,859,994,2788,685
2007/12/18 0:00,336560,0.794764,1.10976,1062,1527,3735,679
2007/12/25 0:00,329731,0.868116,1.03114,983,1306,3400,716
2008/1/1 0:00,555999,1.06828,1.02284,1535,2352,5687,1435
2008/1/8 0:00,578446,1.00756,1.03017,1861,2291,5959,1500
2008/1/15 0:00,582351,0.979399,1.01245,1869,2219,5896,1525
2008/1/22 0:00,598473,1.04943,1.08359,1976,2474,6485,1527
2008/1/29 0:00,599343,1.13218,1.16578,2119,2547,6987,1545
2008/2/5 0:00,612526,1.13156,1.1913,2276,2668,7297,1555
2008/2/12 0:00,598635,1.15469,1.28075,2512,2854,7667,1555
2008/2/19 0:00,608646,1.20448,1.27053,2600,2828,7733,1563
2008/2/26 0:00,478386,1.36081,1.59578,3024,2412,7634,1523
2008/3/4 0:00,597052,1.30322,1.4585,3114,2913,8708,1551
2008/3/11 0:00,579573,1.30204,1.49921,3252,3024,8689,1543
2008/3/18 0:00,479318,1.45109,1.62982,3137,2579,7812,1416
2008/3/25 0:00,403876,1.79927,2.15561,3897,2367,8706,1484
2008/4/1 0:00,425780,2.12134,2.02053,3814,2042,8603,1490
2008/4/8 0:00,579428,1.47138,1.54566,3245,2548,8956,1539
2008/4/15 0:00,565631,1.61555,1.64224,3142,3345,9289,1512
2008/4/22 0:00,582932,1.95333,1.96524,3602,4597,11456,1566
2008/4/29 0:00,611176,2.42907,2.34368,4039,6602,14324,1554
2008/5/6 0:00,638613,2.96686,2.86057,4606,8882,18268,1580
2008/5/13 0:00,648304,3.57354,3.3421,5064,11215,21667,1569
2008/5/20 0:00,624583,3.36653,3.20566,4848,9851,20022,1543
2008/5/27 0:00,659573,3.2962,3.10049,4694,10092,20450,1544
2008/6/3 0:00,623389,3.17227,2.95819,4420,9116,18441,1534
2008/6/10 0:00,637672,2.5804,2.46381,4046,7446,15711,1524
2008/6/17 0:00,605503,2.42922,2.19272,3657,6036,13277,1494
2008/6/24 0:00,608342,1.99028,1.87395,3237,5052,11400,1470
2008/7/1 0:00,586651,1.72423,1.64817,2829,4283,9669,1440
2008/7/8 0:00,564460,1.60355,1.49878,2577,3407,8460,1422
2008/7/15 0:00,558837,1.28418,1.29233,2371,2761,7222,1415
2008/7/22 0:00,577836,1.2932,1.27164,2353,2855,7348,1445
2008/7/29 0:00,624734,2.74012,2.98159,4821,8043,18627,1405
2008/8/5 0:00,598189,2.22391,2.43702,3920,6221,14578,1422
2008/8/12 0:00,550300,1.76657,2.2813,3236,5888,12554,1372
2008/8/19 0:00,544432,1.92171,3.81572,4188,12026,20774,1331
2008/8/26 0:00,531526,1.8611,4.21315,4496,12461,22394,1314
2008/9/2 0:00,538177,1.68423,3.17832,3865,8615,17105,1305
2008/9/9 0:00,493761,1.7393,2.50972,3072,5660,12392,1296
2008/9/16 0:00,521701,1.83001,2.06632,2623,4740,10780,1280
2008/9/23 0:00,512268,1.58128,1.71805,2299,3700,8801,1279
2008/9/30 0:00,475877,1.49172,1.55965,2145,2893,7422,1237
2008/10/7 0:00,480680,1.389,1.30856,1701,2481,6290,1246
2008/10/14 0:00,502466,1.34702,1.18695,1581,2437,5964,1248
2008/10/21 0:00,503971,1.16056,1.13796,1608,2285,5735,1248
2008/10/28 0:00,485804,1.2085,1.15005,1519,2199,5587,1254
2008/11/4 0:00,496666,1.15544,1.11262,1651,2082,5526,1230
2008/11/11 0:00,506019,1.14518,1.16142,1645,2321,5877,1234
2008/11/18 0:00,544827,1.4664,1.64107,2167,4210,8941,1286
2008/11/25 0:00,588916,2.38017,2.47166,2883,8253,14556,1320
2008/12/2 0:00,573972,3.44681,3.71969,3713,13114,21350,1358
2008/12/9 0:00,571201,4.05315,3.94975,4087,13407,22561,1367
2008/12/16 0:00,638302,4.26621,4.08756,4445,15326,26091,1380
2008/12/23 0:00,608464,4.21579,4.01897,4462,14152,24454,1313
2008/12/30 0:00,606458,4.8861,4.60362,4974,16291,27919,1331
2009/1/6 0:00,855346,6.06923,5.66087,9302,27406,48420,2056
2009/1/13 0:00,853912,7.09467,6.81522,11527,32585,58196,2134
2009/1/20 0:00,906536,7.7151,7.61889,13187,39364,69068,2162
2009/1/27 0:00,898860,7.55134,7.38836,13174,36860,66411,2167
2009/2/3 0:00,899425,6.67118,6.33927,12161,30860,57017,2197
2009/2/10 0:00,864348,5.20633,4.94349,10151,21112,42729,2191
2009/2/17 0:00,853552,4.04477,3.80996,8979,14652,32520,2157
2009/2/24 0:00,654101,3.49722,3.44106,7716,8237,22508,2146
2009/3/3 0:00,814550,2.69023,2.66773,7195,7988,21730,2122
2009/3/10 0:00,781811,2.47119,2.47183,6490,7218,19325,2093
2009/3/17 0:00,728401,2.44773,2.345,6275,5785,17081,2014
2009/3/24 0:00,536961,2.64594,2.71435,6078,4127,14575,1934
2009/3/31 0:00,583299,2.61567,2.67667,6598,3726,15613,1937
2009/4/7 0:00,721138,1.90712,1.98284,4998,3961,14299,1996
2009/4/14 0:00,770895,1.86738,1.82749,4877,4614,14088,2016
2009/4/21 0:00,766177,1.88072,1.92606,5399,5079,14757,2053
2009/4/28 0:00,785580,1.96908,1.92495,5333,5655,15122,2026
2009/5/5 0:00,767773,2.11387,2.08877,5816,6142,16037,1996
2009/5/12 0:00,756068,2.09695,2.03434,5496,5577,15381,1977
2009/5/19 0:00,762208,1.90294,1.97649,5388,5536,15065,1954
2009/5/26 0:00,806925,1.96951,1.99362,5040,6207,16087,1990
2009/6/2 0:00,781411,1.92331,1.85383,4281,5685,14486,1953
2009/6/9 0:00,768702,1.89659,1.8673,4612,5270,14354,1946
2009/6/16 0:00,741293,1.75181,1.69987,4063,4466,12601,1933
2009/6/23 0:00,747358,1.52632,1.49741,3625,4108,11191,1917
2009/6/30 0:00,713863,1.49572,1.45112,3408,3733,10359,1875
2009/7/7 0:00,730068,1.22313,1.20715,3090,2933,8813,1850
2009/7/14 0:00,749563,1.17754,1.17415,3117,3110,8801,1831
2009/7/21 0:00,719580,1.09112,1.16207,2921,3044,8362,1765
2009/7/28 0:00,720054,1.11958,1.17213,3081,2972,8440,1755
2009/8/4 0:00,705551,1.08169,1.12168,2781,2901,7914,1710
2009/8/11 0:00,669414,1.12497,1.14981,2851,2645,7697,1664
