date,OT,WEIGHTED_ILI,UNWEIGHTED_ILI,AGE_0_TO_4,AGE_5_TO_24,ILITOTAL,NUM_OF_PROVIDERS
2004/9/7 0:00,171960,,1.01419,,,1744,
2004/9/14 0:00,154899,1.00254,,,,,
2004/9/21 0:00,,,,,,,587
2004/9/28 0:00,160216,,,497,,1359,
2004/10/5 0:00,,,,426,,,
2004/10/12 0:00,,,,,361,,524
2004/10/19 0:00,,0.825963,,333,364,,
2004/10/26 0:00,147612,,,328,,,492
2004/11/2 0:00,,0.787049,,,,,488
2004/11/9 0:00,145121,0.684724,0.704929,319,,1023,479
2004/11/16 0:00,,,0.615903,,,928,
2004/11/23 0:00,,0.673974,0.609426,,,922,
2004/11/30 0:00,151854,0.869662,,,367,1033,
2004/12/7 0:00,136817,,,338,,,416
2004/12/14 0:00,150127,0.854635,,,,1026,
2004/12/21 0:00,156067,1.01123,,,,,
2004/12/28 0:00,149205,,0.806943,,484,1204,
2005/1/4 0:00,,,,1172,,,1113
2005/1/11 0:00,,1.21947,,1285,,3582,
2005/1/18 0:00,,1.3069,,,1525,4122,
2005/1/25 0:00,,1.33931,1.12381,,,,1237
2005/2/1 0:00,,1.58374,,,,,1280
2005/2/8 0:00,,,1.33661,,1929,5038,
2005/2/15 0:00,382697,,,,,,1277
2005/2/22 0:00,298578,,1.60829,,,,1301
2005/3/1 0:00,402264,,,,,5966,
2005/3/8 0:00,,,,1987,,,
2005/3/15 0:00,383548,,,,3063,,1318
2005/3/22 0:00,333921,,2.56857,2696,,8577,1287
2005/3/29 0:00,,,,,,8842,1273
2005/4/5 0:00,343871,,,,,8339,
2005/4/12 0:00,393716,,,2272,,,
2005/4/19 0:00,,,2.05869,2249,,,
2005/4/26 0:00,411882,2.41881,2.21277,2643,,9114,1331
2005/5/3 0:00,,,2.3222,,4153,,
2005/5/10 0:00,418286,,,,4593,,
2005/5/17 0:00,,3.12935,,,,11226,
2005/5/24 0:00,400827,3.12442,,2753,,,1288
2005/5/31 0:00,399459,,,,5008,,1275
2005/6/7 0:00,,3.08261,,,,11261,1257
2005/6/14 0:00,376971,,,2330,4154,9322,1241
2005/6/21 0:00,,,,,,,
2005/6/28 0:00,,,,1697,3393,,
2005/7/5 0:00,,,,,,,
2005/7/12 0:00,334760,,,,,,1087
2005/7/19 0:00,,1.30227,,959,,,
2005/7/26 0:00,,,,,1382,,1017
2005/8/2 0:00,,,,,1208,,958
2005/8/9 0:00,276338,1.03428,0.937982,745,,2592,
2005/8/16 0:00,,1.01791,,715,,,877
2005/8/23 0:00,231075,,,699,,,
2005/8/30 0:00,,,,572,,,
2005/9/6 0:00,,0.857294,,,626,2075,635
2005/9/13 0:00,,0.786294,0.84439,,447,,
2005/9/20 0:00,,,,463,,,
2005/9/27 0:00,,0.718868,0.821372,466,390,,
2005/10/4 0:00,,,0.872745,437,,1215,565
2005/10/11 0:00,,,,549,511,1617,
2005/10/18 0:00,,,,541,,,
2005/10/25 0:00,,,0.843082,502,,,564
2005/11/1 0:00,,,0.881824,,,,
2005/11/8 0:00,168024,,,,,,
2005/11/15 0:00,,0.622697,,,466,1457,536
2005/11/22 0:00,,,,,379,,
2005/11/29 0:00,,0.638831,,,,,
2005/12/6 0:00,144289,,1.01394,,506,1463,
2005/12/13 0:00,159603,,,446,,1406,487
2005/12/20 0:00,,,,511,534,,
2005/12/27 0:00,,0.807934,,,,,469
2006/1/3 0:00,,,1.20322,,,4513,1323
2006/1/10 0:00,384920,1.14819,1.05788,1278,1602,,1361
2006/1/17 0:00,419005,1.22736,,,,4737,
2006/1/24 0:00,,1.21744,,,,4888,
2006/1/31 0:00,,1.32813,,,2270,5380,
2006/2/7 0:00,454901,,,2112,,6139,1497
2006/2/14 0:00,,1.5339,,,,6668,1474
2006/2/21 0:00,336822,1.91269,,,,,
2006/2/28 0:00,,1.838,,2573,,7530,1486
2006/3/7 0:00,,,,2643,3244,,
2006/3/14 0:00,,,,,4470,,1492
2006/3/21 0:00,,2.87453,,3387,,10192,1435
2006/3/28 0:00,,3.02597,3.11549,,,,
2006/4/4 0:00,,2.37817,,2927,,8386,1490
2006/4/11 0:00,,,,2507,,7761,
2006/4/18 0:00,395477,,,2548,,,
2006/4/25 0:00,446119,,2.4406,,4684,10888,
2006/5/2 0:00,,,,,,12120,1472
2006/5/9 0:00,,,,,6995,,1484
2006/5/16 0:00,,,3.27019,3879,,14031,
2006/5/23 0:00,442099,,3.17757,,6537,14048,
2006/5/30 0:00,433281,2.89149,2.72364,3016,5429,11801,
2006/6/6 0:00,,2.62075,,2798,,10715,
2006/6/13 0:00,395394,,,2668,,,
2006/6/20 0:00,385735,,1.96041,,,,1333
2006/6/27 0:00,,,1.5914,,,,
2006/7/4 0:00,361955,,,,,,
2006/7/11 0:00,,1.46887,1.36317,,1821,,
2006/7/18 0:00,356055,,,1257,1523,4179,1206
2006/7/25 0:00,347413,1.07901,1.06358,,,3695,1152
2006/8/1 0:00,,,0.969711,969,1143,,
2006/8/8 0:00,296262,,0.965362,,,2860,1057
2006/8/15 0:00,285031,,,,,2442,
2006/8/22 0:00,259803,,,761,785,,
2006/8/29 0:00,,,0.93537,,,2058,831
2006/9/5 0:00,,,0.745569,628,510,,796
2006/9/12 0:00,,0.81722,,598,469,,
2006/9/19 0:00,,,,,,,
2006/9/26 0:00,,,0.666282,,,,742
2006/10/3 0:00,,,,,,1169,
2006/10/10 0:00,199040,,0.545619,366,372,,
2006/10/17 0:00,,0.603659,,446,345,1211,
2006/10/24 0:00,205241,0.649058,0.660687,477,392,,
2006/10/31 0:00,194161,,,,,,677
2006/11/7 0:00,200154,0.651546,,,385,1172,
2006/11/14 0:00,,0.652176,,,,1283,666
2006/11/21 0:00,210629,0.803849,0.687465,,457,1448,
2006/11/28 0:00,213219,,0.715696,502,,,652
2006/12/5 0:00,,,0.829313,,,,641
2006/12/12 0:00,,0.946932,0.800912,,,1694,
2006/12/19 0:00,208278,0.987146,,,,,
2006/12/26 0:00,,1.05206,0.814259,,,2228,
2007/1/2 0:00,,0.995184,1.07197,,,5641,
2007/1/9 0:00,529126,,1.21786,2387,2433,,1429
2007/1/16 0:00,,,1.24576,2583,2551,,1449
2007/1/23 0:00,,1.3775,1.35984,,,,1477
2007/1/30 0:00,547104,1.46725,1.44671,,2998,,1485
2007/2/6 0:00,,,,,,8687,
2007/2/13 0:00,,,,3563,,9104,1516
2007/2/20 0:00,433951,,,,,,1523
2007/2/27 0:00,548159,,1.67305,3679,,9171,
2007/3/6 0:00,,,1.63405,,2907,,1487
2007/3/13 0:00,463416,,,,,8091,
2007/3/20 0:00,451862,1.95096,,,2724,,
2007/3/27 0:00,357646,2.50019,,,,8902,
2007/4/3 0:00,,,2.25405,3737,,,
2007/4/10 0:00,531444,,2.09147,,3644,,
2007/4/17 0:00,516966,,,,4900,12197,1511
2007/4/24 0:00,,3.92966,3.32331,,,,
2007/5/1 0:00,,4.99202,4.43381,5222,11974,24812,
2007/5/8 0:00,596692,5.7776,5.34547,,,,1526
2007/5/15 0:00,583210,5.98318,5.42258,6244,,,1518
2007/5/22 0:00,,,,,,,
2007/5/29 0:00,,,4.24456,,9958,25027,
2007/6/5 0:00,558269,3.83249,,4420,,,
2007/6/12 0:00,550776,3.21522,,,6112,,
2007/6/19 0:00,514205,,,3153,,,
2007/6/26 0:00,,,,2689,3395,,1379
2007/7/3 0:00,,,1.7415,2372,,,
2007/7/10 0:00,500881,,,2045,2354,7045,
2007/7/17 0:00,,1.1652,1.26861,,2013,,1288
2007/7/24 0:00,,,,,1713,,
2007/7/31 0:00,425187,,,,1416,,1147
2007/8/7 0:00,,0.825107,0.911212,1356,,,
2007/8/14 0:00,,0.787315,0.972109,,,,
2007/8/21 0:00,367075,0.805439,,,1116,,
2007/8/28 0:00,348477,,1.09132,1473,1083,,869
2007/9/4 0:00,,0.743743,,,,2933,789
2007/9/11 0:00,,,0.887691,,886,,764
2007/9/18 0:00,,,,1115,855,,
2007/9/25 0:00,,0.633492,,,810,2534,730
2007/10/2 0:00,,,,913,,,713
2007/10/9 0:00,,,0.78061,881,,2431,
2007/10/16 0:00,,,,826,,,
2007/10/23 0:00,,,0.721298,779,704,,694
2007/10/30 0:00,,0.596987,0.752527,,763,2289,676
2007/11/6 0:00,,,,679,,,
2007/11/13 0:00,298701,,,,745,,657
2007/11/20 0:00,,0.503985,0.743896,,754,2237,
2007/11/27 0:00,,0.468139,,794,,2429,636
2007/12/4 0:00,293535,,,774,880,,
2007/12/11 0:00,,0.681361,,859,994,,
2007/12/18 0:00,,0.794764,,,1527,,679
2007/12/25 0:00,,0.868116,,983,,3400,716
2008/1/1 0:00,555999,1.06828,1.02284,1535,,,
2008/1/8 0:00,,,,1861,,,1500
2008/1/15 0:00,,,,,,,
2008/1/22 0:00,598473,1.04943,1.08359,,,,
2008/1/29 0:00,,,,2119,,6987,1545
2008/2/5 0:00,,1.13156,1.1913,,,,
2008/2/12 0:00,598635,,1.28075,,,,
2008/2/19 0:00,,1.20448,1.27053,,2828,,
2008/2/26 0:00,478386,,1.59578,3024,,,1523
2008/3/4 0:00,,1.30322,1.4585,,,,1551
2008/3/11 0:00,579573,1.30204,,3252,,8689,1543
2008/3/18 0:00,479318,1.45109,,,2579,,1416
2008/3/25 0:00,403876,,2.15561,3897,2367,,1484
2008/4/1 0:00,425780,,2.02053,3814,,,1490
2008/4/8 0:00,579428,,,,2548,,1539
2008/4/15 0:00,,,,3142,,9289,
2008/4/22 0:00,582932,,1.96524,3602,4597,,1566
2008/4/29 0:00,,,2.34368,,6602,14324,
2008/5/6 0:00,638613,2.96686,,4606,,18268,
2008/5/13 0:00,,,,,,,1569
2008/5/20 0:00,624583,3.36653,,4848,9851,20022,
2008/5/27 0:00,659573,3.2962,,4694,,,1544
2008/6/3 0:00,,,,4420,,,1534
2008/6/10 0:00,,2.5804,2.46381,4046,,,
2008/6/17 0:00,605503,2.42922,2.19272,3657,6036,13277,1494
2008/6/24 0:00,,,1.87395,,,,
2008/7/1 0:00,,,,,4283,,
2008/7/8 0:00,564460,1.60355,,,3407,,
2008/7/15 0:00,,1.28418,,,2761,,
2008/7/22 0:00,,,1.27164,2353,,,
2008/7/29 0:00,,,2.98159,4821,8043,,
2008/8/5 0:00,,2.22391,2.43702,3920,,14578,1422
2008/8/12 0:00,,,,3236,5888,,1372
2008/8/19 0:00,,,3.81572,,,20774,
2008/8/26 0:00,531526,1.8611,,4496,12461,,
2008/9/2 0:00,,,,3865,,,
2008/9/9 0:00,493761,1.7393,2.50972,3072,5660,12392,1296
2008/9/16 0:00,,,,,,,1280
2008/9/23 0:00,,,,2299,3700,,
2008/9/30 0:00,475877,,1.55965,2145,,,
2008/10/7 0:00,480680,,,1701,,6290,1246
2008/10/14 0:00,,1.34702,1.18695,1581,,,1248
2008/10/21 0:00,,,,1608,,,1248
2008/10/28 0:00,485804,,,,2199,,1254
2008/11/4 0:00,496666,,,,2082,,
2008/11/11 0:00,506019,1.14518,,,,5877,1234
2008/11/18 0:00,544827,1.4664,,2167,,,1286
2008/11/25 0:00,588916,,2.47166,2883,,,1320
2008/12/2 0:00,573972,,3.71969,,13114,21350,
2008/12/9 0:00,571201,4.05315,3.94975,,,,
2008/12/16 0:00,,4.26621,,,15326,26091,1380
2008/12/23 0:00,,4.21579,4.01897,,14152,24454,
2008/12/30 0:00,606458,,,,16291,,1331
2009/1/6 0:00,855346,,,9302,,,2056
2009/1/13 0:00,853912,7.09467,6.81522,11527,32585,,
2009/1/20 0:00,906536,7.7151,,,,,
2009/1/27 0:00,,,,,,,
2009/2/3 0:00,,6.67118,6.33927,12161,,57017,
2009/2/10 0:00,864348,5.20633,,10151,21112,,2191
2009/2/17 0:00,853552,,,8979,,,2157
2009/2/24 0:00,654101,,,,8237,22508,
2009/3/3 0:00,,,2.66773,7195,7988,,
2009/3/10 0:00,,,,,,,
2009/3/17 0:00,,2.44773,,6275,,17081,2014
2009/3/24 0:00,,,,,,,
2009/3/31 0:00,583299,,2.67667,,,15613,
2009/4/7 0:00,,1.90712,,,3961,,
2009/4/14 0:00,770895,1.86738,,,,,
2009/4/21 0:00,766177,1.88072,,5399,,,
2009/4/28 0:00,,1.96908,1.92495,,5655,,
2009/5/5 0:00,,,2.08877,5816,6142,16037,1996
2009/5/12 0:00,,,2.03434,,,,
2009/5/19 0:00,,,1.97649,,,15065,
2009/5/26 0:00,,1.96951,,,,,1990
2009/6/2 0:00,,,1.85383,4281,5685,14486,
2009/6/9 0:00,768702,,,4612,,,1946
2009/6/16 0:00,741293,,,,,,
2009/6/23 0:00,,,,3625,,11191,
2009/6/30 0:00,713863,1.49572,,,3733,,
2009/7/7 0:00,,,,,,8813,
2009/7/14 0:00,,,1.17415,3117,3110,8801,
2009/7/21 0:00,719580,,1.16207,2921,3044,,
2009/7/28 0:00,,,,,,8440,
2009/8/4 0:00,705551,,1.12168,,,7914,
2009/8/11 0:00,,,,2851,,,
2009/8/18 0:00,,,,2816,2553,,1624
2009/8/25 0:00,,,1.08171,,,6853,
2009/9/1 0:00,549773,,1.19959,2413,,6595,
2009/9/8 0:00,,0.97493,,,,5755,
2009/9/15 0:00,580329,,,1975,,,
2009/9/22 0:00,575664,,,,1779,,
2009/9/29 0:00,,0.904726,,,,4718,
2009/10/6 0:00,519414,,0.903133,1753,,4691,
2009/10/13 0:00,,,,1458,,,1284
2009/10/20 0:00,,,,,,3950,
2009/10/27 0:00,526723,,0.730934,,1279,,1250
2009/11/3 0:00,,0.83383,0.786882,,1357,4077,1241
2009/11/10 0:00,525260,,0.763051,,,4008,1212
2009/11/17 0:00,,,0.841043,1485,1592,4518,
2009/11/24 0:00,,,,,1592,,1235
2009/12/1 0:00,,,,1564,,5007,1170
2009/12/8 0:00,,,,1850,,,
2009/12/15 0:00,589930,1.01233,0.934009,1720,2118,,
2009/12/22 0:00,,1.11803,1.08189,,2510,6741,
2009/12/29 0:00,,,1.06563,,,6387,
2010/1/5 0:00,746485,,1.13505,,,8473,
2010/1/12 0:00,,1.24341,,2953,3522,,1875
2010/1/19 0:00,,1.25726,1.2457,,,9684,
2010/1/26 0:00,,,,3226,3822,9904,1929
2010/2/2 0:00,766753,,1.43723,,4397,,1947
2010/2/9 0:00,,,,3927,4679,,
2010/2/16 0:00,,1.61617,1.69445,,5322,13336,1921
2010/2/23 0:00,,1.84378,,4598,4145,12079,
2010/3/2 0:00,772016,,,,,13997,
2010/3/9 0:00,,1.87923,,5060,,,
2010/3/16 0:00,,2.3371,2.55659,,,18022,1916
2010/3/23 0:00,,,,,7071,,
2010/3/30 0:00,,,,7478,5764,,
2010/4/6 0:00,744043,2.53336,,,,20026,
2010/4/13 0:00,711908,,,,,20721,
2010/4/20 0:00,751850,,,,,26257,
2010/4/27 0:00,,4.16185,4.0037,8007,15291,31975,1947
2010/5/4 0:00,772974,,,,,34284,1970
2010/5/11 0:00,,,4.24215,,16516,34456,
2010/5/18 0:00,831600,4.55124,,,,,1910
2010/5/25 0:00,,,,7839,,,1908
2010/6/1 0:00,781629,3.38812,,,,,1860
2010/6/8 0:00,,,,5691,,,
2010/6/15 0:00,,,,,,,
2010/6/22 0:00,728883,2.09065,1.925,4400,5489,14031,1790
2010/6/29 0:00,739375,,1.75243,4189,,,1770
2010/7/6 0:00,729089,1.61377,1.57704,,,11498,
2010/7/13 0:00,,1.42199,1.35766,,,,
2010/7/20 0:00,,,1.31223,,,,
2010/7/27 0:00,,1.19995,1.14937,,2673,7830,
2010/8/3 0:00,655627,,,,,,1585
2010/8/10 0:00,,,,,2595,7236,
2010/8/17 0:00,620485,,,,2280,,
2010/8/24 0:00,586460,,,2213,,,
2010/8/31 0:00,531954,1.15203,,2249,1980,5946,
2010/9/7 0:00,564322,,,,,,1296
2010/9/14 0:00,,0.894683,,,,,
2010/9/21 0:00,532356,0.843568,0.835531,,1422,,
2010/9/28 0:00,506732,0.815409,0.832393,,,,1225
2010/10/5 0:00,,,,,1269,4009,1211
2010/10/12 0:00,,,0.706949,,,,
2010/10/19 0:00,,,,,,,1203
2010/10/26 0:00,,,,,,,1179
2010/11/2 0:00,,0.529813,0.644743,,,3202,
2010/11/9 0:00,,,0.67533,,,3523,1175
2010/11/16 0:00,,0.667718,0.72823,,1358,,1191
2010/11/23 0:00,,,,,1600,,
2010/11/30 0:00,,0.804155,0.860408,,1781,,
2010/12/7 0:00,,0.907804,,1622,,,
2010/12/14 0:00,,,0.966683,1788,,,
2010/12/21 0:00,,,,1816,2264,5822,
2010/12/28 0:00,605162,1.07583,1.10846,2248,,,
2011/1/4 0:00,778182,,1.20345,,,,
2011/1/11 0:00,,,,,,,
2011/1/18 0:00,,,,,,,
2011/1/25 0:00,,1.29194,1.30546,,4035,,
2011/2/1 0:00,,,,,4658,,
2011/2/8 0:00,797839,,,,,11496,1946
2011/2/15 0:00,,1.45831,,3923,4361,11721,1900
2011/2/22 0:00,,1.56548,,4125,,10377,1918
2011/3/1 0:00,782984,,1.46606,,,11479,
2011/3/8 0:00,736905,1.48139,,,4040,,
2011/3/15 0:00,729258,1.63398,,4579,4097,12137,
2011/3/22 0:00,,,,5016,3535,,
2011/3/29 0:00,,2.10451,,5243,3184,12356,1821
2011/4/5 0:00,,1.73625,1.76709,4514,,,
2011/4/12 0:00,,1.55066,1.5434,,3636,11543,1883
2011/4/19 0:00,,,1.64762,,,,1887
2011/4/26 0:00,,1.76038,1.6843,,,,1891
2011/5/3 0:00,775298,1.92728,1.86354,,5336,14448,1885
2011/5/10 0:00,,,1.86408,,5555,,
2011/5/17 0:00,789193,,,5277,,,1884
2011/5/24 0:00,767022,2.23973,2.10385,5246,,,
2011/5/31 0:00,788242,2.21921,,,6239,16518,
2011/6/7 0:00,749198,2.16693,,4811,,15763,1816
2011/6/14 0:00,,2.38913,2.2941,5175,6768,,1819
2011/6/21 0:00,755579,,1.92223,4422,5683,,1780
2011/6/28 0:00,,1.84229,,3807,,,1753
2011/7/5 0:00,,1.68674,,,,,1729
2011/7/12 0:00,,1.53136,1.49637,,,,1707
2011/7/19 0:00,732480,1.37912,1.38202,,4020,,
2011/7/26 0:00,726772,1.29515,,,3802,,1675
2011/8/2 0:00,,1.39521,,,3671,8999,
2011/8/9 0:00,655492,,,,,8576,1546
2011/8/16 0:00,636347,,,2465,,,1503
2011/8/23 0:00,616765,,,,,7878,
2011/8/30 0:00,,,,,2601,,
2011/9/6 0:00,581700,,1.16297,,2352,,1365
2011/9/13 0:00,,,,,,,1289
2011/9/20 0:00,572296,,,2259,1974,,
2011/9/27 0:00,,,1.07871,,,,1260
2011/10/4 0:00,,,,1911,,5291,
2011/10/11 0:00,,,,1913,,,1240
2011/10/18 0:00,546713,,,,,4931,
2011/10/25 0:00,,0.949257,0.915356,,,,1250
2011/11/1 0:00,,0.978903,0.952548,,,,
2011/11/8 0:00,548294,,,,,5026,
2011/11/15 0:00,560110,,,,,,
2011/11/22 0:00,,,1.03315,,,,1238
2011/11/29 0:00,,,,,,,1238
2011/12/6 0:00,558585,1.22071,,,,6296,1242
2011/12/13 0:00,,,,,2870,,1252
2011/12/20 0:00,630563,1.22892,1.21415,,2972,7656,
2011/12/27 0:00,,1.29393,1.25198,2421,,7807,
2012/1/3 0:00,779285,,,,3691,,
2012/1/10 0:00,769959,1.3278,,,4007,10158,1940
2012/1/17 0:00,797444,,,3202,,,
2012/1/24 0:00,,,1.36688,,4268,,
2012/1/31 0:00,734781,1.50085,,,,11061,
2012/2/7 0:00,,,,,,,
2012/2/14 0:00,,,,,,13623,1966
2012/2/21 0:00,627772,2.30609,,,,,
2012/2/28 0:00,,,2.2268,,7018,18521,2006
2012/3/6 0:00,,,,6486,,24877,
2012/3/13 0:00,,3.43761,,7446,12945,,1977
2012/3/20 0:00,754019,,4.5532,8546,,34332,
2012/3/27 0:00,,,,,11391,,
2012/4/3 0:00,687051,,4.96368,,,34103,
2012/4/10 0:00,,,4.69072,8297,,,1995
2012/4/17 0:00,,4.51113,,,15992,39441,
2012/4/24 0:00,,4.2171,,7441,13439,32426,1978
2012/5/1 0:00,806640,3.78956,,6609,,29808,1963
2012/5/8 0:00,,,3.2363,,,,
2012/5/15 0:00,,3.0197,,,,,
2012/5/22 0:00,,2.71499,2.71742,5099,,,
2012/5/29 0:00,,,2.52297,,,19231,
2012/6/5 0:00,737736,,2.55227,,,,
2012/6/12 0:00,715059,,,4480,,17392,1846
2012/6/19 0:00,723449,,2.10851,3957,,,
2012/6/26 0:00,,,,,,,
2012/7/3 0:00,,1.65902,,,4299,,
2012/7/10 0:00,722583,,,3110,,10818,
2012/7/17 0:00,694415,,1.32313,,,,
2012/7/24 0:00,700300,1.19009,,2588,,,1711
2012/7/31 0:00,,,1.19614,,3142,,1675
2012/8/7 0:00,647130,,,,,,
2012/8/14 0:00,623114,,,,2583,,
2012/8/21 0:00,,,1.13342,2230,,,1489
2012/8/28 0:00,,,,,,,
